wof:id,sg:id
202989331,SG_2Gf3PS66MNL6bEVQmC7BZN_41.000897_-96.162162@1303262940
203045377,SG_0rcv8Fgg0q54ctavtzx1bh_41.284240_-96.002728@1303262941
203048187,SG_3MfCqIspVFrzDuEEgGcPAC_41.299000_-96.007202@1303262941
202985697,SG_5bJjbyswKLnLwUATAnK1Qq_41.155609_-95.918282@1303262940
202991467,SG_3gbaLVQ2HB7J5ziAEJf4Ns_41.150745_-96.033612@1303262940
203051269,SG_1YhgCrxQZOEm4MJBvYQkOS_41.255651_-95.949765@1303262941
203048189,SG_3ivjtz0F11skKMZxh3OhWw_41.285099_-96.006401@1303262941
203045451,SG_27iz5g58zvq2IXWLXxdeHt_41.283298_-95.993500@1303262941
202990571,SG_58lUj2FfMfD9VnpHCFE1d5_41.135820_-96.029495@1303262940
202992235,SG_6XisE52br1jzkVmcQpa3Hq_41.009802_-95.886281@1303262940
203055095,SG_3jKg6SYbLu3Ka4ahjDgomM_41.248801_-95.965132@1303262941
202990633,SG_46y12pjQ3ccuG0E2cRgSHy_41.163402_-96.053307@1303262940
203051369,SG_02uatEJaJKZNzr3FLPWlix_41.240287_-95.971270@1303262941
202989641,SG_04ZmeRKWaKTlQ5e9LGxYce_41.138481_-96.042923@1303262940
203056023,SG_732BnkzwhImqlPfE2Yhg3Z_41.249869_-95.962238@1303262941
203048329,SG_6SS8QHIUiKaINLwybb0Jkl_41.299400_-96.013901@1303262941
202991477,SG_5hA0gxP1uUSdW4uF8jKfTF_41.101700_-96.061798@1303262940
202992261,SG_5M8UdlNgk5XDEpyRWVm7LS_41.000900_-96.161903@1303262940
202990651,SG_7CIKPOaERaWwQHZKoAkB2y_41.156483_-96.028360@1303262940
202994025,SG_5UiDhP1oFxqATz1V7rCaMH_41.249661_-96.401926@1303262940
203077211,SG_5k3atRNv00nMKHGm7ZtzjH_41.231448_-95.947052@1303262941
387137391,SG_3UNJ1KWaxc8Fy1fSPcjLJm_42.844680_-97.396575@1294189808
202994043,SG_4TfZ6ZIjGAaPlghelpy4xx_41.260899_-95.938004@1303262940
203078265,SG_09jaDWNfpJaSRwsAOFVjnj_41.232601_-95.940903@1303262941
203079019,SG_352sTGPOB5A1JP9HyWtlnn_41.238205_-95.933492@1303262941
202993199,SG_69ynd9yPmxp5es7wPdeh2p_41.072300_-96.119202@1303262940
203050187,SG_1No07bZbUXGdfMz7fhSFgY_41.252499_-95.978500@1303262941
202993229,SG_4FONDSqapFT9PdjpEgLJbm_41.078753_-96.125661@1303262940
202985783,SG_3ApoFobGWU6jHxX7Rp1pEd_41.165809_-95.925075@1303262940
203078271,SG_33NwsB1pxZhPV0kcxn82d3_41.242599_-95.929497@1303262941
203079021,SG_71k7wyBlv8DTAnquHvOsiP_41.245377_-95.933297@1303262941
202995041,SG_3V8H1CVx8uxiG7VBDJRN5C_41.257198_-95.937202@1303262940
202996027,SG_4shCTkcXLJG4SgxtKGpre9_41.256500_-95.938499@1303262940
203050367,SG_7IvMj88bDhkEUMni39dJL8_41.241299_-95.975800@1303262941
203081011,SG_4043feZXGklH0zUZ1FhXW6_41.241355_-95.933332@1303262941
202996083,SG_7PCOC0ZxLrPB9gwif0Kb3r_41.257599_-95.933098@1303262940
202992517,SG_6jWuyq89hLFYjGZtsJdVJt_41.080799_-96.133400@1303262940
